parkingId,parkingTitle,destination,distanceKm,availabilityScore,conversionRate,extensionRate,price,views,starts,extensions,score
0c2d92b1-037e-4403-bafc-e041acdb2f8c,Lac 1 Parking 7,Carthage,7.3,0.35,0,0,30.0,0,0,0,11.93
32ea8ac4-46e4-4194-86f4-8f01e4224e21,Lac 1 Parking 8,Tunis,6.67,0.58,0,0,9.0,0,0,0,23.89
32ea8ac4-46e4-4194-86f4-8f01e4224e21,Lac 1 Parking 8,Ariana,4.48,0.58,0,0,9.0,0,0,0,33.47
32ea8ac4-46e4-4194-86f4-8f01e4224e21,Lac 1 Parking 8,Ben Arous,10.26,0.58,0,0,9.0,0,0,0,18.08
32ea8ac4-46e4-4194-86f4-8f01e4224e21,Lac 1 Parking 8,Manouba,13.41,0.58,0,0,9.0,0,0,0,18.08
32ea8ac4-46e4-4194-86f4-8f01e4224e21,Lac 1 Parking 8,Lac 1,0.61,0.58,0,0,9.0,0,0,0,50.43
32ea8ac4-46e4-4194-86f4-8f01e4224e21,Lac 1 Parking 8,Lac 2,2.85,0.58,0,0,9.0,0,0,0,40.61
32ea8ac4-46e4-4194-86f4-8f01e4224e21,Lac 1 Parking 8,Aouina,3.2,0.58,0,0,9.0,0,0,0,39.1
32ea8ac4-46e4-4194-86f4-8f01e4224e21,Lac 1 Parking 8,La Marsa,8.43,0.58,0,0,9.0,0,0,0,18.08
32ea8ac4-46e4-4194-86f4-8f01e4224e21,Lac 1 Parking 8,Sidi Bou Said,9.46,0.58,0,0,9.0,0,0,0,18.08
32ea8ac4-46e4-4194-86f4-8f01e4224e21,Lac 1 Parking 8,Carthage,7.43,0.58,0,0,9.0,0,0,0,20.56
e2cd7015-0404-4176-ad91-3b57ed49f86e,Lac 1 Parking 9,Tunis,5.85,1.0,0,0,9.0,0,0,0,37.89
e2cd7015-0404-4176-ad91-3b57ed49f86e,Lac 1 Parking 9,Ariana,5.08,1.0,0,0,9.0,0,0,0,41.25
e2cd7015-0404-4176-ad91-3b57ed49f86e,Lac 1 Parking 9,Ben Arous,9.0,1.0,0,0,9.0,0,0,0,28.5
e2cd7015-0404-4176-ad91-3b57ed49f86e,Lac 1 Parking 9,Manouba,12.98,1.0,0,0,9.0,0,0,0,28.5
e2cd7015-0404-4176-ad91-3b57ed49f86e,Lac 1 Parking 9,Lac 1,0.66,1.0,0,0,9.0,0,0,0,60.61
e2cd7015-0404-4176-ad91-3b57ed49f86e,Lac 1 Parking 9,Lac 2,3.36,1.0,0,0,9.0,0,0,0,48.81
e2cd7015-0404-4176-ad91-3b57ed49f86e,Lac 1 Parking 9,Aouina,4.11,1.0,0,0,9.0,0,0,0,45.51
e2cd7015-0404-4176-ad91-3b57ed49f86e,Lac 1 Parking 9,La Marsa,9.19,1.0,0,0,9.0,0,0,0,28.5
e2cd7015-0404-4176-ad91-3b57ed49f86e,Lac 1 Parking 9,Sidi Bou Said,10.03,1.0,0,0,9.0,0,0,0,28.5
e2cd7015-0404-4176-ad91-3b57ed49f86e,Lac 1 Parking 9,Carthage,7.84,1.0,0,0,9.0,0,0,0,29.21
5d852900-47aa-46b6-b696-aa7a9225ce71,Lac 1 Parking 10,Tunis,5.99,0.92,0,0,29.0,0,0,0,31.92
5d852900-47aa-46b6-b696-aa7a9225ce71,Lac 1 Parking 10,Ariana,5.12,0.92,0,0,29.0,0,0,0,35.76
5d852900-47aa-46b6-b696-aa7a9225ce71,Lac 1 Parking 10,Ben Arous,9.11,0.92,0,0,29.0,0,0,0,23.14
5d852900-47aa-46b6-b696-aa7a9225ce71,Lac 1 Parking 10,Manouba,13.1,0.92,0,0,29.0,0,0,0,23.14
5d852900-47aa-46b6-b696-aa7a9225ce71,Lac 1 Parking 10,Lac 1,0.58,0.92,0,0,29.0,0,0,0,55.61
5d852900-47aa-46b6-b696-aa7a9225ce71,Lac 1 Parking 10,Lac 2,3.22,0.92,0,0,29.0,0,0,0,44.06
5d852900-47aa-46b6-b696-aa7a9225ce71,Lac 1 Parking 10,Aouina,3.97,0.92,0,0,29.0,0,0,0,40.76
5d852900-47aa-46b6-b696-aa7a9225ce71,Lac 1 Parking 10,La Marsa,9.05,0.92,0,0,29.0,0,0,0,23.14
5d852900-47aa-46b6-b696-aa7a9225ce71,Lac 1 Parking 10,Sidi Bou Said,9.89,0.92,0,0,29.0,0,0,0,23.14
5d852900-47aa-46b6-b696-aa7a9225ce71,Lac 1 Parking 10,Carthage,7.71,0.92,0,0,29.0,0,0,0,24.43
36669e8c-1439-4179-88ae-2834cf19c831,Lac 2 Parking 1,Tunis,8.05,0.7,0,0,8.0,0,0,0,21.08
36669e8c-1439-4179-88ae-2834cf19c831,Lac 2 Parking 1,Ariana,6.63,0.7,0,0,8.0,0,0,0,27.06
36669e8c-1439-4179-88ae-2834cf19c831,Lac 2 Parking 1,Ben Arous,10.17,0.7,0,0,8.0,0,0,0,21.08
36669e8c-1439-4179-88ae-2834cf19c831,Lac 2 Parking 1,Manouba,15.23,0.7,0,0,8.0,0,0,0,21.08
36669e8c-1439-4179-88ae-2834cf19c831,Lac 2 Parking 1,Lac 1,2.14,0.7,0,0,8.0,0,0,0,46.7
36669e8c-1439-4179-88ae-2834cf19c831,Lac 2 Parking 1,Lac 2,1.28,0.7,0,0,8.0,0,0,0,50.48
36669e8c-1439-4179-88ae-2834cf19c831,Lac 2 Parking 1,Aouina,2.52,0.7,0,0,8.0,0,0,0,45.07
36669e8c-1439-4179-88ae-2834cf19c831,Lac 2 Parking 1,La Marsa,7.1,0.7,0,0,8.0,0,0,0,25.0
36669e8c-1439-4179-88ae-2834cf19c831,Lac 2 Parking 1,Sidi Bou Said,7.82,0.7,0,0,8.0,0,0,0,21.87
36669e8c-1439-4179-88ae-2834cf19c831,Lac 2 Parking 1,Carthage,5.59,0.7,0,0,8.0,0,0,0,31.63
d88c7040-93ac-422a-8a0e-784121c75956,Lac 2 Parking 2,Tunis,8.72,0.25,0,0,30.0,0,0,0,6.25
d88c7040-93ac-422a-8a0e-784121c75956,Lac 2 Parking 2,Ariana,7.28,0.25,0,0,30.0,0,0,0,9.41
d88c7040-93ac-422a-8a0e-784121c75956,Lac 2 Parking 2,Ben Arous,10.52,0.25,0,0,30.0,0,0,0,6.25
d88c7040-93ac-422a-8a0e-784121c75956,Lac 2 Parking 2,Manouba,15.95,0.25,0,0,30.0,0,0,0,6.25
d88c7040-93ac-422a-8a0e-784121c75956,Lac 2 Parking 2,Lac 1,2.86,0.25,0,0,30.0,0,0,0,28.72
d88c7040-93ac-422a-8a0e-784121c75956,Lac 2 Parking 2,Lac 2,0.97,0.25,0,0,30.0,0,0,0,37.02
d88c7040-93ac-422a-8a0e-784121c75956,Lac 2 Parking 2,Aouina,2.39,0.25,0,0,30.0,0,0,0,30.8
d88c7040-93ac-422a-8a0e-784121c75956,Lac 2 Parking 2,La Marsa,6.53,0.25,0,0,30.0,0,0,0,12.67
d88c7040-93ac-422a-8a0e-784121c75956,Lac 2 Parking 2,Sidi Bou Said,7.16,0.25,0,0,30.0,0,0,0,9.93
d88c7040-93ac-422a-8a0e-784121c75956,Lac 2 Parking 2,Carthage,4.89,0.25,0,0,30.0,0,0,0,19.85
6f99b443-9505-4a8e-b3b1-2274a8e62af3,Lac 2 Parking 3,Tunis,10.2,0.63,0,0,5.0,0,0,0,20.0
6f99b443-9505-4a8e-b3b1-2274a8e62af3,Lac 2 Parking 3,Ariana,7.53,0.63,0,0,5.0,0,0,0,22.05
6f99b443-9505-4a8e-b3b1-2274a8e62af3,Lac 2 Parking 3,Ben Arous,12.45,0.63,0,0,5.0,0,0,0,20.0
6f99b443-9505-4a8e-b3b1-2274a8e62af3,Lac 2 Parking 3,Manouba,17.09,0.63,0,0,5.0,0,0,0,20.0
6f99b443-9505-4a8e-b3b1-2274a8e62af3,Lac 2 Parking 3,Lac 1,3.99,0.63,0,0,5.0,0,0,0,37.54
6f99b443-9505-4a8e-b3b1-2274a8e62af3,Lac 2 Parking 3,Lac 2,1.07,0.63,0,0,5.0,0,0,0,50.33
6f99b443-9505-4a8e-b3b1-2274a8e62af3,Lac 2 Parking 3,Aouina,1.0,0.63,0,0,5.0,0,0,0,50.62
6f99b443-9505-4a8e-b3b1-2274a8e62af3,Lac 2 Parking 3,La Marsa,4.83,0.63,0,0,5.0,0,0,0,33.86
6f99b443-9505-4a8e-b3b1-2274a8e62af3,Lac 2 Parking 3,Sidi Bou Said,5.78,0.63,0,0,5.0,0,0,0,29.73
6f99b443-9505-4a8e-b3b1-2274a8e62af3,Lac 2 Parking 3,Carthage,3.86,0.63,0,0,5.0,0,0,0,38.09
5e4fbe9a-0fe4-4846-ae37-8c17c39a3958,Lac 2 Parking 4,Tunis,8.52,0.78,0,0,17.0,0,0,0,21.66
5e4fbe9a-0fe4-4846-ae37-8c17c39a3958,Lac 2 Parking 4,Ariana,6.84,0.78,0,0,17.0,0,0,0,26.73
5e4fbe9a-0fe4-4846-ae37-8c17c39a3958,Lac 2 Parking 4,Ben Arous,10.62,0.78,0,0,17.0,0,0,0,21.66
5e4fbe9a-0fe4-4846-ae37-8c17c39a3958,Lac 2 Parking 4,Manouba,15.65,0.78,0,0,17.0,0,0,0,21.66
5e4fbe9a-0fe4-4846-ae37-8c17c39a3958,Lac 2 Parking 4,Lac 1,2.51,0.78,0,0,17.0,0,0,0,45.66
5e4fbe9a-0fe4-4846-ae37-8c17c39a3958,Lac 2 Parking 4,Lac 2,0.8,0.78,0,0,17.0,0,0,0,53.14
5e4fbe9a-0fe4-4846-ae37-8c17c39a3958,Lac 2 Parking 4,Aouina,2.12,0.78,0,0,17.0,0,0,0,47.36
5e4fbe9a-0fe4-4846-ae37-8c17c39a3958,Lac 2 Parking 4,La Marsa,6.61,0.78,0,0,17.0,0,0,0,27.72
5e4fbe9a-0fe4-4846-ae37-8c17c39a3958,Lac 2 Parking 4,Sidi Bou Said,7.35,0.78,0,0,17.0,0,0,0,24.51
5e4fbe9a-0fe4-4846-ae37-8c17c39a3958,Lac 2 Parking 4,Carthage,5.15,0.78,0,0,17.0,0,0,0,34.15
69678023-7041-4ede-bcf9-1ff918831862,Lac 2 Parking 5,Tunis,9.37,0.18,0,0,27.0,0,0,0,5.05
69678023-7041-4ede-bcf9-1ff918831862,Lac 2 Parking 5,Ariana,6.47,0.18,0,0,27.0,0,0,0,11.72
69678023-7041-4ede-bcf9-1ff918831862,Lac 2 Parking 5,Ben Arous,12.12,0.18,0,0,27.0,0,0,0,5.05
69678023-7041-4ede-bcf9-1ff918831862,Lac 2 Parking 5,Manouba,16.11,0.18,0,0,27.0,0,0,0,5.05
69678023-7041-4ede-bcf9-1ff918831862,Lac 2 Parking 5,Lac 1,3.13,0.18,0,0,27.0,0,0,0,26.35
69678023-7041-4ede-bcf9-1ff918831862,Lac 2 Parking 5,Lac 2,1.01,0.18,0,0,27.0,0,0,0,35.64
69678023-7041-4ede-bcf9-1ff918831862,Lac 2 Parking 5,Aouina,0.55,0.18,0,0,27.0,0,0,0,37.63
69678023-7041-4ede-bcf9-1ff918831862,Lac 2 Parking 5,La Marsa,5.69,0.18,0,0,27.0,0,0,0,15.14
69678023-7041-4ede-bcf9-1ff918831862,Lac 2 Parking 5,Sidi Bou Said,6.77,0.18,0,0,27.0,0,0,0,10.44
69678023-7041-4ede-bcf9-1ff918831862,Lac 2 Parking 5,Carthage,4.92,0.18,0,0,27.0,0,0,0,18.52
0bf4412f-3ea1-4c81-9d49-f40113ded40d,Lac 2 Parking 6,Tunis,8.84,0.11,0,0,14.0,0,0,0,5.44
0bf4412f-3ea1-4c81-9d49-f40113ded40d,Lac 2 Parking 6,Ariana,7.1,0.11,0,0,14.0,0,0,0,9.36
0bf4412f-3ea1-4c81-9d49-f40113ded40d,Lac 2 Parking 6,Ben Arous,10.83,0.11,0,0,14.0,0,0,0,5.44
0bf4412f-3ea1-4c81-9d49-f40113ded40d,Lac 2 Parking 6,Manouba,15.98,0.11,0,0,14.0,0,0,0,5.44
0bf4412f-3ea1-4c81-9d49-f40113ded40d,Lac 2 Parking 6,Lac 1,2.83,0.11,0,0,14.0,0,0,0,28.04
0bf4412f-3ea1-4c81-9d49-f40113ded40d,Lac 2 Parking 6,Lac 2,0.6,0.11,0,0,14.0,0,0,0,37.8
0bf4412f-3ea1-4c81-9d49-f40113ded40d,Lac 2 Parking 6,Aouina,2.02,0.11,0,0,14.0,0,0,0,31.62
0bf4412f-3ea1-4c81-9d49-f40113ded40d,Lac 2 Parking 6,La Marsa,6.32,0.11,0,0,14.0,0,0,0,12.81
0bf4412f-3ea1-4c81-9d49-f40113ded40d,Lac 2 Parking 6,Sidi Bou Said,7.03,0.11,0,0,14.0,0,0,0,9.7
0bf4412f-3ea1-4c81-9d49-f40113ded40d,Lac 2 Parking 6,Carthage,4.82,0.11,0,0,14.0,0,0,0,19.36
32083c67-bac5-4748-8be5-dcc29332fa03,Lac 2 Parking 7,Tunis,9.42,0.15,0,0,22.0,0,0,0,5.18
32083c67-bac5-4748-8be5-dcc29332fa03,Lac 2 Parking 7,Ariana,7.21,0.15,0,0,22.0,0,0,0,8.63
32083c67-bac5-4748-8be5-dcc29332fa03,Lac 2 Parking 7,Ben Arous,11.56,0.15,0,0,22.0,0,0,0,5.18
32083c67-bac5-4748-8be5-dcc29332fa03,Lac 2 Parking 7,Manouba,16.43,0.15,0,0,22.0,0,0,0,5.18
32083c67-bac5-4748-8be5-dcc29332fa03,Lac 2 Parking 7,Lac 1,3.28,0.15,0,0,22.0,0,0,0,25.85
32083c67-bac5-4748-8be5-dcc29332fa03,Lac 2 Parking 7,Lac 2,0.21,0.15,0,0,22.0,0,0,0,39.25
32083c67-bac5-4748-8be5-dcc29332fa03,Lac 2 Parking 7,Aouina,1.4,0.15,0,0,22.0,0,0,0,34.08
32083c67-bac5-4748-8be5-dcc29332fa03,Lac 2 Parking 7,La Marsa,5.66,0.15,0,0,22.0,0,0,0,15.43
32083c67-bac5-4748-8be5-dcc29332fa03,Lac 2 Parking 7,Sidi Bou Said,6.47,0.15,0,0,22.0,0,0,0,11.87
32083c67-bac5-4748-8be5-dcc29332fa03,Lac 2 Parking 7,Carthage,4.38,0.15,0,0,22.0,0,0,0,21.04
34f3da29-550f-4b40-9b12-48b5cad1b552,Lac 2 Parking 8,Tunis,9.19,0.67,0,0,14.0,0,0,0,19.51
34f3da29-550f-4b40-9b12-48b5cad1b552,Lac 2 Parking 8,Ariana,6.68,0.67,0,0,14.0,0,0,0,25.27
34f3da29-550f-4b40-9b12-48b5cad1b552,Lac 2 Parking 8,Ben Arous,11.69,0.67,0,0,14.0,0,0,0,19.51
34f3da29-550f-4b40-9b12-48b5cad1b552,Lac 2 Parking 8,Manouba,16.08,0.67,0,0,14.0,0,0,0,19.51
34f3da29-550f-4b40-9b12-48b5cad1b552,Lac 2 Parking 8,Lac 1,2.97,0.67,0,0,14.0,0,0,0,41.52
34f3da29-550f-4b40-9b12-48b5cad1b552,Lac 2 Parking 8,Lac 2,0.49,0.67,0,0,14.0,0,0,0,52.38
34f3da29-550f-4b40-9b12-48b5cad1b552,Lac 2 Parking 8,Aouina,1.02,0.67,0,0,14.0,0,0,0,50.06
34f3da29-550f-4b40-9b12-48b5cad1b552,Lac 2 Parking 8,La Marsa,5.84,0.67,0,0,14.0,0,0,0,28.96
34f3da29-550f-4b40-9b12-48b5cad1b552,Lac 2 Parking 8,Sidi Bou Said,6.79,0.67,0,0,14.0,0,0,0,24.81
34f3da29-550f-4b40-9b12-48b5cad1b552,Lac 2 Parking 8,Carthage,4.8,0.67,0,0,14.0,0,0,0,33.51
5059c2eb-fd06-4f6d-9e14-e20f2aab8bee,Lac 2 Parking 9,Tunis,9.08,0.9,0,0,6.0,0,0,0,26.41
5059c2eb-fd06-4f6d-9e14-e20f2aab8bee,Lac 2 Parking 9,Ariana,6.34,0.9,0,0,6.0,0,0,0,33.68
5059c2eb-fd06-4f6d-9e14-e20f2aab8bee,Lac 2 Parking 9,Ben Arous,11.82,0.9,0,0,6.0,0,0,0,26.41
5059c2eb-fd06-4f6d-9e14-e20f2aab8bee,Lac 2 Parking 9,Manouba,15.86,0.9,0,0,6.0,0,0,0,26.41
5059c2eb-fd06-4f6d-9e14-e20f2aab8bee,Lac 2 Parking 9,Lac 1,2.84,0.9,0,0,6.0,0,0,0,49.0
5059c2eb-fd06-4f6d-9e14-e20f2aab8bee,Lac 2 Parking 9,Lac 2,0.88,0.9,0,0,6.0,0,0,0,57.58
5059c2eb-fd06-4f6d-9e14-e20f2aab8bee,Lac 2 Parking 9,Aouina,0.86,0.9,0,0,6.0,0,0,0,57.64
5059c2eb-fd06-4f6d-9e14-e20f2aab8bee,Lac 2 Parking 9,La Marsa,5.97,0.9,0,0,6.0,0,0,0,35.3
5059c2eb-fd06-4f6d-9e14-e20f2aab8bee,Lac 2 Parking 9,Sidi Bou Said,7.0,0.9,0,0,6.0,0,0,0,30.78
5059c2eb-fd06-4f6d-9e14-e20f2aab8bee,Lac 2 Parking 9,Carthage,5.09,0.9,0,0,6.0,0,0,0,39.13
9093ac13-b359-4859-add5-267b0a9058c2,Lac 2 Parking 10,Tunis,8.85,0.03,0,0,29.0,0,0,0,0.84
9093ac13-b359-4859-add5-267b0a9058c2,Lac 2 Parking 10,Ariana,6.5,0.03,0,0,29.0,0,0,0,7.39
9093ac13-b359-4859-add5-267b0a9058c2,Lac 2 Parking 10,Ben Arous,11.36,0.03,0,0,29.0,0,0,0,0.84
9093ac13-b359-4859-add5-267b0a9058c2,Lac 2 Parking 10,Manouba,15.77,0.03,0,0,29.0,0,0,0,0.84
9093ac13-b359-4859-add5-267b0a9058c2,Lac 2 Parking 10,Lac 1,2.64,0.03,0,0,29.0,0,0,0,24.28
9093ac13-b359-4859-add5-267b0a9058c2,Lac 2 Parking 10,Lac 2,0.53,0.03,0,0,29.0,0,0,0,33.52
9093ac13-b359-4859-add5-267b0a9058c2,Lac 2 Parking 10,Aouina,1.31,0.03,0,0,29.0,0,0,0,30.09
9093ac13-b359-4859-add5-267b0a9058c2,Lac 2 Parking 10,La Marsa,6.18,0.03,0,0,29.0,0,0,0,8.8
9093ac13-b359-4859-add5-267b0a9058c2,Lac 2 Parking 10,Sidi Bou Said,7.1,0.03,0,0,29.0,0,0,0,4.78
9093ac13-b359-4859-add5-267b0a9058c2,Lac 2 Parking 10,Carthage,5.07,0.03,0,0,29.0,0,0,0,13.68
20bfe330-b27f-40bc-8843-250a44069d34,Aouina Parking 1,Tunis,9.24,0.98,0,0,17.0,0,0,0,26.74
20bfe330-b27f-40bc-8843-250a44069d34,Aouina Parking 1,Ariana,6.59,0.98,0,0,17.0,0,0,0,32.89
20bfe330-b27f-40bc-8843-250a44069d34,Aouina Parking 1,Ben Arous,11.84,0.98,0,0,17.0,0,0,0,26.74
20bfe330-b27f-40bc-8843-250a44069d34,Aouina Parking 1,Manouba,16.07,0.98,0,0,17.0,0,0,0,26.74
20bfe330-b27f-40bc-8843-250a44069d34,Aouina Parking 1,Lac 1,3.01,0.98,0,0,17.0,0,0,0,48.58
20bfe330-b27f-40bc-8843-250a44069d34,Aouina Parking 1,Lac 2,0.68,0.98,0,0,17.0,0,0,0,58.78
20bfe330-b27f-40bc-8843-250a44069d34,Aouina Parking 1,Aouina,0.85,0.98,0,0,17.0,0,0,0,58.03
20bfe330-b27f-40bc-8843-250a44069d34,Aouina Parking 1,La Marsa,5.79,0.98,0,0,17.0,0,0,0,36.38
20bfe330-b27f-40bc-8843-250a44069d34,Aouina Parking 1,Sidi Bou Said,6.79,0.98,0,0,17.0,0,0,0,32.04
20bfe330-b27f-40bc-8843-250a44069d34,Aouina Parking 1,Carthage,4.85,0.98,0,0,17.0,0,0,0,40.52
5b574415-d628-4a6c-a925-84e633dce118,Aouina Parking 2,Tunis,8.58,0.44,0,0,13.0,0,0,0,13.83
5b574415-d628-4a6c-a925-84e633dce118,Aouina Parking 2,Ariana,5.97,0.44,0,0,13.0,0,0,0,22.73
5b574415-d628-4a6c-a925-84e633dce118,Aouina Parking 2,Ben Arous,11.44,0.44,0,0,13.0,0,0,0,13.83
5b574415-d628-4a6c-a925-84e633dce118,Aouina Parking 2,Manouba,15.38,0.44,0,0,13.0,0,0,0,13.83
5b574415-d628-4a6c-a925-84e633dce118,Aouina Parking 2,Lac 1,2.34,0.44,0,0,13.0,0,0,0,38.59
5b574415-d628-4a6c-a925-84e633dce118,Aouina Parking 2,Lac 2,1.08,0.44,0,0,13.0,0,0,0,44.1
5b574415-d628-4a6c-a925-84e633dce118,Aouina Parking 2,Aouina,1.31,0.44,0,0,13.0,0,0,0,43.08
5b574415-d628-4a6c-a925-84e633dce118,Aouina Parking 2,La Marsa,6.47,0.44,0,0,13.0,0,0,0,20.54
5b574415-d628-4a6c-a925-84e633dce118,Aouina Parking 2,Sidi Bou Said,7.49,0.44,0,0,13.0,0,0,0,16.08
5b574415-d628-4a6c-a925-84e633dce118,Aouina Parking 2,Carthage,5.53,0.44,0,0,13.0,0,0,0,24.63
3a1ecc1d-ab4c-4e67-a69f-4c0f41b98d34,Aouina Parking 3,Tunis,10.19,0.45,0,0,19.0,0,0,0,13.2
3a1ecc1d-ab4c-4e67-a69f-4c0f41b98d34,Aouina Parking 3,Ariana,7.31,0.45,0,0,19.0,0,0,0,16.22
3a1ecc1d-ab4c-4e67-a69f-4c0f41b98d34,Aouina Parking 3,Ben Arous,12.62,0.45,0,0,19.0,0,0,0,13.2
3a1ecc1d-ab4c-4e67-a69f-4c0f41b98d34,Aouina Parking 3,Manouba,16.98,0.45,0,0,19.0,0,0,0,13.2
3a1ecc1d-ab4c-4e67-a69f-4c0f41b98d34,Aouina Parking 3,Lac 1,3.95,0.45,0,0,19.0,0,0,0,30.91
3a1ecc1d-ab4c-4e67-a69f-4c0f41b98d34,Aouina Parking 3,Lac 2,1.21,0.45,0,0,19.0,0,0,0,42.91
3a1ecc1d-ab4c-4e67-a69f-4c0f41b98d34,Aouina Parking 3,Aouina,0.69,0.45,0,0,19.0,0,0,0,45.18
3a1ecc1d-ab4c-4e67-a69f-4c0f41b98d34,Aouina Parking 3,La Marsa,4.85,0.45,0,0,19.0,0,0,0,26.98
3a1ecc1d-ab4c-4e67-a69f-4c0f41b98d34,Aouina Parking 3,Sidi Bou Said,5.89,0.45,0,0,19.0,0,0,0,22.44
3a1ecc1d-ab4c-4e67-a69f-4c0f41b98d34,Aouina Parking 3,Carthage,4.08,0.45,0,0,19.0,0,0,0,30.37
edfa53b5-6a35-4135-a00b-9e599ae12017,Aouina Parking 4,Tunis,10.61,0.18,0,0,23.0,0,0,0,5.71
edfa53b5-6a35-4135-a00b-9e599ae12017,Aouina Parking 4,Ariana,7.37,0.18,0,0,23.0,0,0,0,8.46
edfa53b5-6a35-4135-a00b-9e599ae12017,Aouina Parking 4,Ben Arous,13.22,0.18,0,0,23.0,0,0,0,5.71
edfa53b5-6a35-4135-a00b-9e599ae12017,Aouina Parking 4,Manouba,17.27,0.18,0,0,23.0,0,0,0,5.71
edfa53b5-6a35-4135-a00b-9e599ae12017,Aouina Parking 4,Lac 1,4.37,0.18,0,0,23.0,0,0,0,21.59
edfa53b5-6a35-4135-a00b-9e599ae12017,Aouina Parking 4,Lac 2,1.82,0.18,0,0,23.0,0,0,0,32.76
edfa53b5-6a35-4135-a00b-9e599ae12017,Aouina Parking 4,Aouina,0.77,0.18,0,0,23.0,0,0,0,37.34
edfa53b5-6a35-4135-a00b-9e599ae12017,Aouina Parking 4,La Marsa,4.49,0.18,0,0,23.0,0,0,0,21.07
edfa53b5-6a35-4135-a00b-9e599ae12017,Aouina Parking 4,Sidi Bou Said,5.68,0.18,0,0,23.0,0,0,0,15.86
edfa53b5-6a35-4135-a00b-9e599ae12017,Aouina Parking 4,Carthage,4.09,0.18,0,0,23.0,0,0,0,22.81
c93a05c5-9204-4bd2-8805-92f96e9be578,Aouina Parking 5,Tunis,9.54,0.43,0,0,8.0,0,0,0,14.54
c93a05c5-9204-4bd2-8805-92f96e9be578,Aouina Parking 5,Ariana,6.01,0.43,0,0,8.0,0,0,0,23.26
c93a05c5-9204-4bd2-8805-92f96e9be578,Aouina Parking 5,Ben Arous,12.74,0.43,0,0,8.0,0,0,0,14.54
c93a05c5-9204-4bd2-8805-92f96e9be578,Aouina Parking 5,Manouba,15.99,0.43,0,0,8.0,0,0,0,14.54
c93a05c5-9204-4bd2-8805-92f96e9be578,Aouina Parking 5,Lac 1,3.39,0.43,0,0,8.0,0,0,0,34.71
c93a05c5-9204-4bd2-8805-92f96e9be578,Aouina Parking 5,Lac 2,1.91,0.43,0,0,8.0,0,0,0,41.18
c93a05c5-9204-4bd2-8805-92f96e9be578,Aouina Parking 5,Aouina,0.73,0.43,0,0,8.0,0,0,0,46.35
c93a05c5-9204-4bd2-8805-92f96e9be578,Aouina Parking 5,La Marsa,5.76,0.43,0,0,8.0,0,0,0,24.32
c93a05c5-9204-4bd2-8805-92f96e9be578,Aouina Parking 5,Sidi Bou Said,7.03,0.43,0,0,8.0,0,0,0,18.76
c93a05c5-9204-4bd2-8805-92f96e9be578,Aouina Parking 5,Carthage,5.43,0.43,0,0,8.0,0,0,0,25.8
08860332-ec89-4f24-8657-6bf31644e49c,Aouina Parking 6,Tunis,10.42,0.57,0,0,30.0,0,0,0,14.19
08860332-ec89-4f24-8657-6bf31644e49c,Aouina Parking 6,Ariana,7.1,0.57,0,0,30.0,0,0,0,18.12
08860332-ec89-4f24-8657-6bf31644e49c,Aouina Parking 6,Ben Arous,13.15,0.57,0,0,30.0,0,0,0,14.19
08860332-ec89-4f24-8657-6bf31644e49c,Aouina Parking 6,Manouba,17.03,0.57,0,0,30.0,0,0,0,14.19
08860332-ec89-4f24-8657-6bf31644e49c,Aouina Parking 6,Lac 1,4.18,0.57,0,0,30.0,0,0,0,30.88
08860332-ec89-4f24-8657-6bf31644e49c,Aouina Parking 6,Lac 2,1.79,0.57,0,0,30.0,0,0,0,41.35
08860332-ec89-4f24-8657-6bf31644e49c,Aouina Parking 6,Aouina,0.56,0.57,0,0,30.0,0,0,0,46.75
08860332-ec89-4f24-8657-6bf31644e49c,Aouina Parking 6,La Marsa,4.72,0.57,0,0,30.0,0,0,0,28.53
08860332-ec89-4f24-8657-6bf31644e49c,Aouina Parking 6,Sidi Bou Said,5.94,0.57,0,0,30.0,0,0,0,23.19
08860332-ec89-4f24-8657-6bf31644e49c,Aouina Parking 6,Carthage,4.36,0.57,0,0,30.0,0,0,0,30.11
42fd90d4-e20f-4601-8cf4-0fa90bab11a3,La Marsa Parking 1,Tunis,14.26,0.97,0,0,30.0,0,0,0,24.19
42fd90d4-e20f-4601-8cf4-0fa90bab11a3,La Marsa Parking 1,Ariana,10.92,0.97,0,0,30.0,0,0,0,24.19
42fd90d4-e20f-4601-8cf4-0fa90bab11a3,La Marsa Parking 1,Ben Arous,16.09,0.97,0,0,30.0,0,0,0,24.19
42fd90d4-e20f-4601-8cf4-0fa90bab11a3,La Marsa Parking 1,Manouba,21.0,0.97,0,0,30.0,0,0,0,24.19
42fd90d4-e20f-4601-8cf4-0fa90bab11a3,La Marsa Parking 1,Lac 1,8.03,0.97,0,0,30.0,0,0,0,24.19
42fd90d4-e20f-4601-8cf4-0fa90bab11a3,La Marsa Parking 1,Lac 2,5.09,0.97,0,0,30.0,0,0,0,36.93
42fd90d4-e20f-4601-8cf4-0fa90bab11a3,La Marsa Parking 1,Aouina,4.5,0.97,0,0,30.0,0,0,0,39.5
42fd90d4-e20f-4601-8cf4-0fa90bab11a3,La Marsa Parking 1,La Marsa,0.77,0.97,0,0,30.0,0,0,0,55.82
42fd90d4-e20f-4601-8cf4-0fa90bab11a3,La Marsa Parking 1,Sidi Bou Said,2.24,0.97,0,0,30.0,0,0,0,49.41
